Latitude,Longitude,BusSpeed
40.75997,-73.96727,4
40.7527625,-73.973815,2
40.745555,-73.98036,9
40.73114,-73.99345,19
40.73574,-73.98827333,30.75
40.74034,-73.98309667,22
40.74494,-73.97792,25
40.74954,-73.97274333,26
40.75874,-73.96239,11
40.76674667,-73.96051,9
40.78276,-73.95675,10
40.7683325,-73.9648625,10
40.753905,-73.972975,11
40.70884,-74.01456,10
40.720635,-74.00964833,25
40.73243,-74.00473667,15
40.744225,-73.999825,29.25
40.75602,-73.99491333,6
40.77961,-73.98509,9
40.77929833,-73.98533333,1
40.77898667,-73.98557667,22
40.778675,-73.98582,25
40.77836333,-73.98606333,5
40.77774,-73.98655,14
40.7774575,-73.986825,22
40.777175,-73.9871,5
40.77661,-73.98765,8
40.7760075,-73.9878225,11
40.775405,-73.987995,16
40.7742,-73.98834,11
40.77398,-73.9887375,11
40.77376,-73.989135,12
40.77332,-73.98993,14
40.77262667,-73.99027333,16
40.77124,-73.99096,16
40.770834,-73.990696,3
40.770428,-73.990432,22
40.770022,-73.990168,22
40.76921,-73.98964,18
40.772404,-73.986254,16
40.775598,-73.982868,18
40.778792,-73.979482,0
40.78518,-73.97271,1
40.76681,-73.98523333,3
40.73007,-74.01028,21
40.74222,-74.00111,30
40.76652,-73.98277,12
40.76619667,-73.982,13
40.76555,-73.98046,9
40.765251,-73.9798142,9
40.764952,-73.9791684,0
40.764653,-73.9785226,25
40.764055,-73.977231,11
40.76379375,-73.97654325,11
40.7635325,-73.9758555,19
40.76301,-73.97448,15
40.7550425,-73.9792225,12
40.747075,-73.983965,18
40.73114,-73.99345,6
40.74095667,-73.98521333,6
40.76059,-73.96874,10
40.760435,-73.9683725,26
40.76028,-73.968005,12
40.75997,-73.96727,13
40.754204,-73.972506,1
40.748438,-73.977742,13
40.742672,-73.982978,4
40.73114,-73.99345,15
40.73574,-73.98827333,19
40.74034,-73.98309667,3
40.74494,-73.97792,15
40.74954,-73.97274333,10
40.75874,-73.96239,0
40.76274333,-73.96145,5
40.76674667,-73.96051,2
40.77075,-73.95957,0
40.77475333,-73.95863,19
40.78276,-73.95675,22
40.77314167,-73.96215833,4
40.76352333,-73.96756667,4
40.753905,-73.972975,9
40.74428667,-73.97838333,27
40.70884,-74.01456,3
40.73243,-74.00473667,2
40.77961,-73.98509,11
40.77929833,-73.98533333,16
40.77898667,-73.98557667,1
40.778675,-73.98582,0
40.77836333,-73.98606333,6
40.77774,-73.98655,4
40.77755167,-73.98673333,17
40.77736333,-73.98691667,9
40.777175,-73.9871,28.75
40.77698667,-73.98728333,4
40.77661,-73.98765,21
40.77620833,-73.987765,19
40.77580667,-73.98788,21
40.775405,-73.987995,7
40.77500333,-73.98811,1
40.7742,-73.98834,10
40.77390667,-73.98887,6
40.77332,-73.98993,14
40.7728,-73.9901875,26
40.77228,-73.990445,11
40.77124,-73.99096,2
40.770834,-73.990696,8
40.770428,-73.990432,13
40.770022,-73.990168,0
40.76921,-73.98964,4
40.772404,-73.986254,22
40.775598,-73.982868,17
40.778792,-73.979482,15
40.78518,-73.97271,3
40.76681,-73.98523333,13
40.73007,-74.01028,31
40.7391825,-74.0034025,27
40.748295,-73.996525,28
40.76652,-73.98277,14
40.76619667,-73.982,24
40.76555,-73.98046,29.25
40.76517625,-73.97965275,16
40.7648025,-73.9788455,10
40.764055,-73.977231,2
40.76370667,-73.976314,22
40.76301,-73.97448,13
40.7550425,-73.9792225,10
40.747075,-73.983965,23
40.73114,-73.99345,11
40.7385025,-73.9872725,22
40.745865,-73.981095,9
40.76059,-73.96874,23
40.760435,-73.9683725,0
40.76028,-73.968005,10
40.75997,-73.96727,26
40.75036,-73.97599667,22
40.73114,-73.99345,22
40.73666,-73.987238,5
40.74218,-73.981026,13
40.7477,-73.974814,16
40.75874,-73.96239,19
40.76274333,-73.96145,4
40.76674667,-73.96051,22
40.77075,-73.95957,1
40.77475333,-73.95863,7
40.78276,-73.95675,17
40.7683325,-73.9648625,13
40.753905,-73.972975,10
40.70884,-74.01456,20
40.720635,-74.00964833,25
40.73243,-74.00473667,4
40.744225,-73.999825,2
40.75602,-73.99491333,18
40.77961,-73.98509,20
40.77898667,-73.98557667,19
40.77774,-73.98655,1
40.77736333,-73.98691667,17
40.77661,-73.98765,1
40.776128,-73.987788,7
40.775646,-73.987926,31.25
40.775164,-73.988064,3
40.7742,-73.98834,15
40.77398,-73.9887375,25
40.77376,-73.989135,26
40.77332,-73.98993,7
40.772904,-73.990136,29.25
40.772488,-73.990342,19
40.772072,-73.990548,7
40.77124,-73.99096,15
40.77056333,-73.99052,19
40.76921,-73.98964,16
40.7732025,-73.9854075,29.25
40.777195,-73.981175,20
40.78518,-73.97271,1
40.775995,-73.97897167,15
40.76681,-73.98523333,31
40.757625,-73.991495,26
40.74844,-73.99775667,13
40.73007,-74.01028,13
40.73736,-74.004778,3
40.74465,-73.999276,8
40.75194,-73.993774,43.75
40.76652,-73.98277,7
40.76635833,-73.982385,30.5
40.76619667,-73.982,4
40.766035,-73.981615,23
40.76587333,-73.98123,12
40.76555,-73.98046,24
40.76517625,-73.97965275,5
40.7648025,-73.9788455,14
40.764055,-73.977231,2
40.76370667,-73.976314,15
40.76301,-73.97448,6
40.7550425,-73.9792225,1
40.747075,-73.983965,13
40.73114,-73.99345,6
40.74095667,-73.98521333,17
40.76059,-73.96874,19
40.76048667,-73.968495,20
40.76038333,-73.96825,10
40.76028,-73.968005,13
40.76017667,-73.96776,5
40.75997,-73.96727,14
40.755165,-73.97163333,23
40.75036,-73.97599667,25
40.745555,-73.98036,5
40.74075,-73.98472333,15
40.73114,-73.99345,4
40.73666,-73.987238,22
40.74218,-73.981026,7
40.7477,-73.974814,3
40.75874,-73.96239,11
40.764745,-73.96098,5
40.77075,-73.95957,12
40.78276,-73.95675,0
40.77314167,-73.96215833,2
40.76352333,-73.96756667,28.75
40.753905,-73.972975,8
40.74428667,-73.97838333,25
40.70884,-74.01456,19
40.7265325,-74.0071925,2
40.744225,-73.999825,23
40.77961,-73.98509,13
40.77929833,-73.98533333,23
40.77898667,-73.98557667,29.75
40.778675,-73.98582,22
40.77836333,-73.98606333,19
40.77774,-73.98655,16
40.7774575,-73.986825,20
40.777175,-73.9871,20
40.77661,-73.98765,19
40.77620833,-73.987765,7
40.77580667,-73.98788,24
40.775405,-73.987995,14
40.77500333,-73.98811,15
40.7742,-73.98834,13
40.77390667,-73.98887,5
40.77332,-73.98993,2
40.772904,-73.990136,0
40.772488,-73.990342,5
40.772072,-73.990548,5
40.77124,-73.99096,1
40.770834,-73.990696,8
40.770428,-73.990432,2
40.770022,-73.990168,12
40.76921,-73.98964,10
40.77187167,-73.98681833,27
40.77453333,-73.98399667,12
40.777195,-73.981175,20
40.77985667,-73.97835333,9
40.78518,-73.97271,22
40.775995,-73.97897167,11
40.76681,-73.98523333,21
40.757625,-73.991495,4
40.74844,-73.99775667,18
40.73007,-74.01028,35
40.736145,-74.005695,9
40.74222,-74.00111,28
40.748295,-73.996525,13
40.75437,-73.99194,20
40.76652,-73.98277,25
40.7662775,-73.9821925,11
40.766035,-73.981615,23
40.76555,-73.98046,7
40.76505167,-73.97938367,26
40.764055,-73.977231,4
40.76388083,-73.9767725,1
40.76370667,-73.976314,25
40.7635325,-73.9758555,14
40.76335833,-73.975397,4
40.76301,-73.97448,11
40.7550425,-73.9792225,24
40.747075,-73.983965,12
40.73114,-73.99345,15
40.74095667,-73.98521333,4
40.76059,-73.96874,25
40.76048667,-73.968495,22
40.76038333,-73.96825,19
40.76028,-73.968005,21
40.76017667,-73.96776,6
40.75997,-73.96727,26
40.755165,-73.97163333,7
40.75036,-73.97599667,17
40.745555,-73.98036,25
40.74075,-73.98472333,19
40.73114,-73.99345,17
40.73804,-73.985685,19
40.74494,-73.97792,6
40.75874,-73.96239,23
40.764745,-73.96098,23
40.77075,-73.95957,17
40.78276,-73.95675,12
40.7683325,-73.9648625,2
40.753905,-73.972975,24
40.70884,-74.01456,6
40.73243,-74.00473667,29.25
40.77961,-73.98509,6
40.77898667,-73.98557667,4
40.77774,-73.98655,23
40.77755167,-73.98673333,15
40.77736333,-73.98691667,24
40.777175,-73.9871,21
40.77698667,-73.98728333,11
40.77661,-73.98765,17
40.7760075,-73.9878225,15
40.775405,-73.987995,19
40.7742,-73.98834,23
40.77398,-73.9887375,6
40.77376,-73.989135,21
40.77332,-73.98993,30.75
40.772904,-73.990136,9
40.772488,-73.990342,17
40.772072,-73.990548,2
40.77124,-73.99096,15
40.7707325,-73.99063,25
40.770225,-73.9903,14
40.76921,-73.98964,16
40.772404,-73.986254,11
40.775598,-73.982868,15
40.778792,-73.979482,21
40.78518,-73.97271,19
40.7714025,-73.9821025,18
40.757625,-73.991495,22
40.73007,-74.01028,39.9
40.73736,-74.004778,4
40.74465,-73.999276,30
40.75194,-73.993774,12
40.76652,-73.98277,23
40.7662775,-73.9821925,1
40.766035,-73.981615,2
40.76555,-73.98046,7
40.76517625,-73.97965275,7
40.7648025,-73.9788455,14
40.764055,-73.977231,17
40.76370667,-73.976314,25
40.76301,-73.97448,25
40.75769833,-73.97764167,23
40.75238667,-73.98080333,17
40.747075,-73.983965,5
40.74176333,-73.98712667,3
40.73114,-73.99345,15
40.73604833,-73.98933167,17
40.74095667,-73.98521333,2
40.745865,-73.981095,11
40.75077333,-73.97697667,12
40.76059,-73.96874,25
40.76048667,-73.968495,1
40.76038333,-73.96825,10
40.76028,-73.968005,2
40.76017667,-73.96776,18
40.75997,-73.96727,4
40.755165,-73.97163333,10
40.75036,-73.97599667,23
40.745555,-73.98036,10
40.74075,-73.98472333,12
40.73114,-73.99345,18
40.74034,-73.98309667,29.5
40.75874,-73.96239,15
40.764745,-73.96098,14
40.77075,-73.95957,11
40.78276,-73.95675,22
40.771218,-73.96324,22
40.759676,-73.96973,5
40.748134,-73.97622,0
40.70884,-74.01456,17
40.73243,-74.00473667,1
40.77961,-73.98509,11
40.77898667,-73.98557667,15
40.77774,-73.98655,30.25
40.777514,-73.98677,7
40.777288,-73.98699,15
40.777062,-73.98721,21
40.77661,-73.98765,20
40.77580667,-73.98788,28.5
40.7742,-73.98834,10
40.77398,-73.9887375,13
40.77376,-73.989135,7
40.77332,-73.98993,9
40.772904,-73.990136,2
40.772488,-73.990342,15
40.772072,-73.990548,17
40.77124,-73.99096,3
40.7707325,-73.99063,23
40.770225,-73.9903,2
40.76921,-73.98964,6
40.772404,-73.986254,25
40.775598,-73.982868,15
40.778792,-73.979482,21
40.78518,-73.97271,23
40.76681,-73.98523333,1
40.73007,-74.01028,29
40.7391825,-74.0034025,30
40.748295,-73.996525,15
40.76652,-73.98277,14
40.76635833,-73.982385,12
40.76619667,-73.982,15
40.766035,-73.981615,24
40.76587333,-73.98123,18
40.76555,-73.98046,10
40.76517625,-73.97965275,5
40.7648025,-73.9788455,4
40.764055,-73.977231,11
40.76370667,-73.976314,16
40.76301,-73.97448,4
40.75769833,-73.97764167,10
40.75238667,-73.98080333,25
40.747075,-73.983965,21
40.74176333,-73.98712667,10
40.73114,-73.99345,1
40.73703,-73.988508,3
40.74292,-73.983566,28
40.74881,-73.978624,7
40.76059,-73.96874,3
40.760435,-73.9683725,5
40.76028,-73.968005,20
40.75997,-73.96727,1
40.75036,-73.97599667,4
40.73114,-73.99345,3
40.73574,-73.98827333,4
40.74034,-73.98309667,16
40.74494,-73.97792,9
40.74954,-73.97274333,5
40.75874,-73.96239,5
40.764745,-73.96098,1
40.77075,-73.95957,24
40.78276,-73.95675,4
40.7683325,-73.9648625,11
40.753905,-73.972975,19
40.70884,-74.01456,15
40.7265325,-74.0071925,14
40.744225,-73.999825,22
40.77961,-73.98509,23
40.77929833,-73.98533333,15
40.77898667,-73.98557667,0
40.778675,-73.98582,17
40.77836333,-73.98606333,7
40.77774,-73.98655,1
40.777514,-73.98677,6
40.777288,-73.98699,13
40.777062,-73.98721,24
40.77661,-73.98765,23
40.77580667,-73.98788,14
40.7742,-73.98834,16
40.77398,-73.9887375,20
40.77376,-73.989135,15
40.77332,-73.98993,6
40.77297333,-73.99010167,7
40.77262667,-73.99027333,0
40.77228,-73.990445,4
40.77193333,-73.99061667,21
40.77124,-73.99096,20
40.77090167,-73.99074,9
40.77056333,-73.99052,14
40.770225,-73.9903,4
40.76988667,-73.99008,26
40.76921,-73.98964,19
40.77453333,-73.98399667,24
40.78518,-73.97271,4
40.774158,-73.980224,1
40.763136,-73.987738,23
40.752114,-73.995252,25
40.73007,-74.01028,39.9
40.7391825,-74.0034025,1
40.748295,-73.996525,16
40.76652,-73.98277,11
40.76619667,-73.982,14
40.76555,-73.98046,0
40.765251,-73.9798142,22
40.764952,-73.9791684,19
40.764653,-73.9785226,13
40.764055,-73.977231,13
40.76370667,-73.976314,13
40.76301,-73.97448,23
40.756636,-73.978274,26
40.750262,-73.982068,6
40.743888,-73.985862,5
40.73114,-73.99345,11
40.7385025,-73.9872725,5
40.745865,-73.981095,20
40.76059,-73.96874,25
40.76048667,-73.968495,4
40.76038333,-73.96825,19
40.76028,-73.968005,6
40.76017667,-73.96776,11
40.75997,-73.96727,21
40.754204,-73.972506,23
40.748438,-73.977742,16
40.742672,-73.982978,26
40.73114,-73.99345,1
40.73666,-73.987238,7
40.74218,-73.981026,10
40.7477,-73.974814,1
40.75874,-73.96239,24
40.76674667,-73.96051,19
40.78276,-73.95675,7
40.77314167,-73.96215833,11
40.76352333,-73.96756667,14
40.753905,-73.972975,11
40.74428667,-73.97838333,24
40.70884,-74.01456,20
40.73243,-74.00473667,19
40.77961,-73.98509,24
40.77929833,-73.98533333,3
40.77898667,-73.98557667,9
40.778675,-73.98582,22
40.77836333,-73.98606333,9
40.77774,-73.98655,23
40.7774575,-73.986825,22
40.777175,-73.9871,0
40.77661,-73.98765,1
40.77620833,-73.987765,15
40.77580667,-73.98788,23
40.775405,-73.987995,4
40.77500333,-73.98811,17
40.7742,-73.98834,0
40.774024,-73.988658,21
40.773848,-73.988976,25
40.773672,-73.989294,3
40.77332,-73.98993,2
40.77297333,-73.99010167,19
40.77262667,-73.99027333,21
40.77228,-73.990445,17
40.77193333,-73.99061667,26
40.77124,-73.99096,12
40.77056333,-73.99052,22
40.76921,-73.98964,29.5
40.7732025,-73.9854075,11
40.777195,-73.981175,10
40.78518,-73.97271,16
40.7714025,-73.9821025,22
40.757625,-73.991495,14
40.73007,-74.01028,26
40.73736,-74.004778,0
40.74465,-73.999276,0
40.75194,-73.993774,5
40.76652,-73.98277,13
40.766326,-73.982308,30.5
40.766132,-73.981846,31
40.765938,-73.981384,7
40.76555,-73.98046,5
40.76530083,-73.97992183,21
40.76505167,-73.97938367,6
40.7648025,-73.9788455,9
40.76455333,-73.97830733,11
40.764055,-73.977231,4
40.76388083,-73.9767725,2
40.76370667,-73.976314,29.75
40.7635325,-73.9758555,13
40.76335833,-73.975397,15
40.76301,-73.97448,28.75
40.75238667,-73.98080333,14
40.73114,-73.99345,16
40.7385025,-73.9872725,15
40.745865,-73.981095,0
40.76059,-73.96874,4
40.76038333,-73.96825,4
40.75997,-73.96727,0
40.754204,-73.972506,13
40.748438,-73.977742,17
40.742672,-73.982978,18
40.73114,-73.99345,19
40.73666,-73.987238,4
40.74218,-73.981026,14
40.7477,-73.974814,7
40.75874,-73.96239,0
40.763544,-73.961262,22
40.768348,-73.960134,15
40.773152,-73.959006,18
40.78276,-73.95675,20
40.7683325,-73.9648625,7
40.753905,-73.972975,30.25
40.70884,-74.01456,1
40.722994,-74.008666,26
40.737148,-74.002772,5
40.751302,-73.996878,9
40.77961,-73.98509,20
40.7791425,-73.985455,25
40.778675,-73.98582,10
40.77774,-73.98655,16
40.77736333,-73.98691667,26
40.77661,-73.98765,3
40.77620833,-73.987765,19
40.77580667,-73.98788,26
40.775405,-73.987995,15
40.77500333,-73.98811,8
40.7742,-73.98834,9
40.77390667,-73.98887,2
40.77332,-73.98993,5
40.7728,-73.9901875,23
40.77228,-73.990445,16
40.77124,-73.99096,4
40.7707325,-73.99063,1
40.770225,-73.9903,9
40.76921,-73.98964,11
40.772404,-73.986254,31.25
40.775598,-73.982868,4
40.778792,-73.979482,2
40.78518,-73.97271,13
40.774158,-73.980224,23
40.763136,-73.987738,8
40.752114,-73.995252,5
40.73007,-74.01028,7
40.73736,-74.004778,34
40.74465,-73.999276,7
40.75194,-73.993774,9
40.76652,-73.98277,8
40.766326,-73.982308,5
40.766132,-73.981846,8
40.765938,-73.981384,3
40.76555,-73.98046,23
40.76517625,-73.97965275,6
40.7648025,-73.9788455,28.25
40.764055,-73.977231,9
40.763846,-73.9766808,3
40.763637,-73.9761306,11
40.763428,-73.9755804,12
40.76301,-73.97448,13
40.756636,-73.978274,3
40.750262,-73.982068,9
40.743888,-73.985862,3
40.73114,-73.99345,9
40.7385025,-73.9872725,8
40.745865,-73.981095,22
40.76059,-73.96874,13
40.760435,-73.9683725,7
40.76028,-73.968005,10
40.75997,-73.96727,25
40.7527625,-73.973815,21
40.745555,-73.98036,29.5
40.73114,-73.99345,28
40.73666,-73.987238,25
40.74218,-73.981026,20
40.7477,-73.974814,1
40.75874,-73.96239,2
40.764745,-73.96098,23
40.77075,-73.95957,3
40.78276,-73.95675,4
40.771218,-73.96324,17
40.759676,-73.96973,19
40.748134,-73.97622,19
40.70884,-74.01456,17
40.722994,-74.008666,16
40.737148,-74.002772,6
40.751302,-73.996878,19
40.77961,-73.98509,1
40.779236,-73.985382,12
40.778862,-73.985674,15
40.778488,-73.985966,12
40.77774,-73.98655,11
40.77755167,-73.98673333,10
40.77736333,-73.98691667,1
40.777175,-73.9871,27
40.77698667,-73.98728333,17
40.77661,-73.98765,23
40.77620833,-73.987765,20
40.77580667,-73.98788,6
40.775405,-73.987995,11
40.77500333,-73.98811,13
40.7742,-73.98834,7
40.774024,-73.988658,1
40.773848,-73.988976,15
40.773672,-73.989294,27
40.77332,-73.98993,2
40.77262667,-73.99027333,20
40.77124,-73.99096,25
40.77090167,-73.99074,30.5
40.77056333,-73.99052,7
40.770225,-73.9903,7
40.76988667,-73.99008,4
40.76921,-73.98964,1
40.77453333,-73.98399667,17
40.78518,-73.97271,19
40.76681,-73.98523333,26
40.73007,-74.01028,9
40.74222,-74.00111,10
40.76652,-73.98277,1
40.7662775,-73.9821925,1
40.766035,-73.981615,12
40.76555,-73.98046,5
40.76505167,-73.97938367,14
40.764055,-73.977231,1
40.76370667,-73.976314,17
40.76301,-73.97448,10
40.75769833,-73.97764167,24
40.75238667,-73.98080333,1
40.747075,-73.983965,10
40.74176333,-73.98712667,21
40.73114,-73.99345,21
40.74095667,-73.98521333,20
40.76059,-73.96874,5
40.760466,-73.968446,0
40.760342,-73.968152,24
40.760218,-73.967858,15
40.75997,-73.96727,18
40.754204,-73.972506,14
40.748438,-73.977742,23
40.742672,-73.982978,17
40.73114,-73.99345,23
40.73666,-73.987238,15
40.74218,-73.981026,19
40.7477,-73.974814,7
40.75874,-73.96239,18
40.76274333,-73.96145,23
40.76674667,-73.96051,28.5
40.77075,-73.95957,9
40.77475333,-73.95863,13
40.78276,-73.95675,21
40.7683325,-73.9648625,10
40.753905,-73.972975,12
40.70884,-74.01456,21
40.7265325,-74.0071925,9
40.744225,-73.999825,14
40.77961,-73.98509,22
40.779236,-73.985382,22
40.778862,-73.985674,23
40.778488,-73.985966,22
40.77774,-73.98655,23
40.77755167,-73.98673333,2
40.77736333,-73.98691667,21
40.777175,-73.9871,22
40.77698667,-73.98728333,13
40.77661,-73.98765,20
40.776128,-73.987788,12
40.775646,-73.987926,23
40.775164,-73.988064,9
40.7742,-73.98834,23
40.77405333,-73.988605,9
40.77390667,-73.98887,18
40.77376,-73.989135,7
40.77361333,-73.9894,23
40.77332,-73.98993,6
40.7728,-73.9901875,11
40.77228,-73.990445,12
40.77124,-73.99096,11
40.77056333,-73.99052,1
40.76921,-73.98964,7
40.77453333,-73.98399667,0
40.78518,-73.97271,19
40.775995,-73.97897167,24
40.76681,-73.98523333,16
40.757625,-73.991495,9
40.74844,-73.99775667,26
40.73007,-74.01028,0
40.736145,-74.005695,42.35
40.74222,-74.00111,17
40.748295,-73.996525,29
40.75437,-73.99194,43.05
40.76652,-73.98277,17
40.766326,-73.982308,9
40.766132,-73.981846,9
40.765938,-73.981384,11
40.76555,-73.98046,17
40.76530083,-73.97992183,1
40.76505167,-73.97938367,6
40.7648025,-73.9788455,16
40.76455333,-73.97830733,21
40.764055,-73.977231,15
40.76370667,-73.976314,17
40.76301,-73.97448,12
40.75769833,-73.97764167,18
40.75238667,-73.98080333,4
40.747075,-73.983965,18
40.74176333,-73.98712667,18
40.73114,-73.99345,23
40.73703,-73.988508,23
40.74292,-73.983566,13
40.74881,-73.978624,1
40.76059,-73.96874,5
40.76048667,-73.968495,12
40.76038333,-73.96825,22
40.76028,-73.968005,22
40.76017667,-73.96776,12
40.75997,-73.96727,6
40.754204,-73.972506,9
40.748438,-73.977742,12
40.742672,-73.982978,3
40.73114,-73.99345,12
40.73804,-73.985685,8
40.74494,-73.97792,3
40.75874,-73.96239,8
40.764745,-73.96098,5
40.77075,-73.95957,12
40.78276,-73.95675,7
40.77314167,-73.96215833,7
40.76352333,-73.96756667,7
40.753905,-73.972975,7
40.74428667,-73.97838333,12
40.70884,-74.01456,4
40.722994,-74.008666,9
40.737148,-74.002772,4
40.751302,-73.996878,19
40.77961,-73.98509,13
40.7791425,-73.985455,1
40.778675,-73.98582,11
40.77774,-73.98655,26
40.7774575,-73.986825,2
40.777175,-73.9871,10
40.77661,-73.98765,18
40.7760075,-73.9878225,18
40.775405,-73.987995,24
40.7742,-73.98834,0
40.77398,-73.9887375,14
40.77376,-73.989135,4
40.77332,-73.98993,2
40.772904,-73.990136,1
40.772488,-73.990342,3
40.772072,-73.990548,18
40.77124,-73.99096,5
40.7707325,-73.99063,0
40.770225,-73.9903,24
40.76921,-73.98964,24
40.77187167,-73.98681833,10
40.77453333,-73.98399667,9
40.777195,-73.981175,9
40.77985667,-73.97835333,4
40.78518,-73.97271,12
40.774158,-73.980224,21
40.763136,-73.987738,9
40.752114,-73.995252,19
40.73007,-74.01028,12
40.73736,-74.004778,34
40.74465,-73.999276,34
40.75194,-73.993774,28
40.76652,-73.98277,12
40.76635833,-73.982385,18
40.76619667,-73.982,12
40.766035,-73.981615,21
40.76587333,-73.98123,16
40.76555,-73.98046,21
40.76530083,-73.97992183,26
40.76505167,-73.97938367,29.75
40.7648025,-73.9788455,22
40.76455333,-73.97830733,29
40.764055,-73.977231,2
40.76388083,-73.9767725,30
40.76370667,-73.976314,15
40.7635325,-73.9758555,18
40.76335833,-73.975397,23
40.76301,-73.97448,19
40.75238667,-73.98080333,22
40.73114,-73.99345,9
40.74095667,-73.98521333,8
40.76059,-73.96874,7
40.76038333,-73.96825,17
40.75997,-73.96727,19
40.755165,-73.97163333,1
40.75036,-73.97599667,9
40.745555,-73.98036,4
40.74075,-73.98472333,13
40.73114,-73.99345,25
40.74034,-73.98309667,5
40.75874,-73.96239,12
40.76274333,-73.96145,11
40.76674667,-73.96051,2
40.77075,-73.95957,7
40.77475333,-73.95863,15
40.78276,-73.95675,8
40.7683325,-73.9648625,16
40.753905,-73.972975,14
40.70884,-74.01456,20
40.73243,-74.00473667,23
40.77961,-73.98509,18
40.779236,-73.985382,17
40.778862,-73.985674,7
40.778488,-73.985966,4
40.77774,-73.98655,15
40.77736333,-73.98691667,4
40.77661,-73.98765,11
40.77580667,-73.98788,15
40.7742,-73.98834,18
40.77398,-73.9887375,14
40.77376,-73.989135,22
40.77332,-73.98993,3
40.772904,-73.990136,22
40.772488,-73.990342,18
40.772072,-73.990548,22
40.77124,-73.99096,19
40.77090167,-73.99074,22
40.77056333,-73.99052,13
40.770225,-73.9903,17
40.76988667,-73.99008,3
40.76921,-73.98964,24
40.77453333,-73.98399667,1
40.78518,-73.97271,28.5
40.7714025,-73.9821025,6
40.757625,-73.991495,18
40.73007,-74.01028,28
40.74222,-74.00111,4
40.76652,-73.98277,0
40.76619667,-73.982,20
40.76555,-73.98046,21
40.76517625,-73.97965275,1
40.7648025,-73.9788455,19
40.764055,-73.977231,0
40.76370667,-73.976314,15
40.76301,-73.97448,1
40.75769833,-73.97764167,9
40.75238667,-73.98080333,8
40.747075,-73.983965,22
40.74176333,-73.98712667,5
40.73114,-73.99345,1
40.73703,-73.988508,3
40.74292,-73.983566,12
40.74881,-73.978624,25
40.76059,-73.96874,12
40.76048667,-73.968495,4
40.76038333,-73.96825,5
40.76028,-73.968005,10
40.76017667,-73.96776,12
40.75997,-73.96727,5
40.75036,-73.97599667,0
40.73114,-73.99345,4
40.73666,-73.987238,20
40.74218,-73.981026,20
40.7477,-73.974814,5
40.75874,-73.96239,9
40.764745,-73.96098,24
40.77075,-73.95957,21
40.78276,-73.95675,8
40.7683325,-73.9648625,4
40.753905,-73.972975,25
40.70884,-74.01456,4
40.720635,-74.00964833,20
40.73243,-74.00473667,21
40.744225,-73.999825,18
40.75602,-73.99491333,13
40.77961,-73.98509,9
40.7791425,-73.985455,2
40.778675,-73.98582,13
40.77774,-73.98655,9
40.777514,-73.98677,3
40.777288,-73.98699,24
40.777062,-73.98721,1
40.77661,-73.98765,5
40.77580667,-73.98788,9
40.7742,-73.98834,21
40.77390667,-73.98887,3
40.77332,-73.98993,23
40.77297333,-73.99010167,5
40.77262667,-73.99027333,17
40.77228,-73.990445,19
40.77193333,-73.99061667,19
40.77124,-73.99096,3
40.77056333,-73.99052,23
40.76921,-73.98964,24
40.77453333,-73.98399667,15
40.78518,-73.97271,30.75
40.774158,-73.980224,17
40.763136,-73.987738,12
40.752114,-73.995252,12
40.73007,-74.01028,24
40.7391825,-74.0034025,16
40.748295,-73.996525,27
40.76652,-73.98277,12
40.76619667,-73.982,12
40.76555,-73.98046,0
40.76517625,-73.97965275,7
40.7648025,-73.9788455,15
40.764055,-73.977231,22
40.76379375,-73.97654325,6
40.7635325,-73.9758555,17
40.76301,-73.97448,4
40.75238667,-73.98080333,1
40.73114,-73.99345,5
40.73604833,-73.98933167,2
40.74095667,-73.98521333,22
40.745865,-73.981095,11
40.75077333,-73.97697667,23
40.76059,-73.96874,10
40.76038333,-73.96825,20
40.75997,-73.96727,24
40.75036,-73.97599667,18
40.73114,-73.99345,4
40.73804,-73.985685,24
40.74494,-73.97792,4
40.75874,-73.96239,3
40.76274333,-73.96145,5
40.76674667,-73.96051,24
40.77075,-73.95957,10
40.77475333,-73.95863,17
40.78276,-73.95675,5
40.771218,-73.96324,12
40.759676,-73.96973,1
40.748134,-73.97622,14
40.70884,-74.01456,24
40.720635,-74.00964833,23
40.73243,-74.00473667,12
40.744225,-73.999825,6
40.75602,-73.99491333,13
40.77961,-73.98509,22
40.7791425,-73.985455,0
40.778675,-73.98582,15
40.77774,-73.98655,4
40.7774575,-73.986825,13
40.777175,-73.9871,25
40.77661,-73.98765,5
40.7760075,-73.9878225,0
40.775405,-73.987995,12
40.7742,-73.98834,16
40.77398,-73.9887375,22
40.77376,-73.989135,8
40.77332,-73.98993,4
40.7728,-73.9901875,8
40.77228,-73.990445,1
40.77124,-73.99096,1
40.770834,-73.990696,7
40.770428,-73.990432,5
40.770022,-73.990168,8
40.76921,-73.98964,18
40.77453333,-73.98399667,25
40.78518,-73.97271,4
40.7714025,-73.9821025,11
40.757625,-73.991495,13
40.73007,-74.01028,33
40.7391825,-74.0034025,32
40.748295,-73.996525,43.4
40.76652,-73.98277,5
40.76619667,-73.982,1
40.76555,-73.98046,22
40.76517625,-73.97965275,14
40.7648025,-73.9788455,6
40.764055,-73.977231,5
40.76388083,-73.9767725,11
40.76370667,-73.976314,21
40.7635325,-73.9758555,23
40.76335833,-73.975397,21
40.76301,-73.97448,31
40.756636,-73.978274,14
40.750262,-73.982068,7
